"Make","Model","Year","Engine_Fuel_Type","Engine_HP","Engine_Cylinders","Transmission_Type","Driven_Wheels","Number_of_Doors","Market_Category","Vehicle_Size","Vehicle_Style","highway_MPG","city_mpg","Popularity","MSRP","Factory_Tuner","Luxury","Performance","Flex_Fuel","Hatchback","Hybrid","Diesel","Exotic","Crossover","Age","log_MSRP","obs_number"
"Volvo","S60","2015","regular",325,"6","AUTOMATIC","all wheel drive",4,"Factory Tuner,Luxury,High-Performance","Midsize","car",28,19,870,43250,1,1,1,0,0,0,0,0,0,3,10.67475251236,3915
"Volvo","S60","2016","regular",240,"4","AUTOMATIC","front wheel drive",4,"Luxury,Performance","Midsize","car",37,25,870,40400,0,1,1,0,0,0,0,0,0,2,10.6065850639492,3917
"Volvo","S60","2016","regular",302,"4","AUTOMATIC","front wheel drive",4,"Luxury,High-Performance","Midsize","car",33,23,870,41375,0,1,1,0,0,0,0,0,0,2,10.6304321126794,3918
"Volvo","S60","2016","regular",345,"6","AUTOMATIC","all wheel drive",4,"Factory Tuner,Luxury,High-Performance","Midsize","car",27,18,870,59700,1,1,1,0,0,0,0,0,0,2,10.9970872993807,3919
"Volvo","S60","2016","regular",302,"4","AUTOMATIC","all wheel drive",4,"Luxury,High-Performance","Midsize","car",31,22,870,46150,0,1,1,0,0,0,0,0,0,2,10.739652239931,3920
"Volvo","S60","2016","regular",240,"4","AUTOMATIC","front wheel drive",4,"Luxury,Performance","Midsize","car",38,26,870,35475,0,1,1,0,0,0,0,0,0,2,10.4765835020282,3922
"Volvo","S60","2016","regular",250,"5","AUTOMATIC","all wheel drive",4,"Luxury,Performance","Midsize","car",28,20,870,43700,0,1,1,0,0,0,0,0,0,2,10.6851033810837,3923
"Volvo","S60","2017","regular",240,"4","AUTOMATIC","front wheel drive",4,"Luxury","Midsize","car",36,25,870,37183.3333333333,0,1,0,0,0,0,0,0,0,1,10.5236159111926,3925
"Volvo","S60","2017","regular",302,"4","AUTOMATIC","all wheel drive",4,"Luxury,Performance","Midsize","car",31,23,870,47400,0,1,1,0,0,0,0,0,0,1,10.7663775076832,3926
"Audi","S6","2015","regular",420,"8","AUTOMATED_MANUAL","all wheel drive",4,"Factory Tuner,Luxury,High-Performance","Midsize","car",27,17,3105,75500,1,1,1,0,0,0,0,0,0,3,11.2318879352371,3927
"Audi","S6","2017","regular",450,"8","AUTOMATED_MANUAL","all wheel drive",4,"Factory Tuner,Luxury,High-Performance","Midsize","car",27,18,3105,72500,1,1,1,0,0,0,0,0,0,1,11.1913418408428,3929
"Audi","S7","2015","regular",420,"8","AUTOMATED_MANUAL","all wheel drive",4,"Factory Tuner,Luxury,High-Performance","Large","car",27,17,3105,82500,1,1,1,0,0,0,0,0,0,3,11.3205535723228,3930
"Audi","S7","2016","regular",450,"8","AUTOMATED_MANUAL","all wheel drive",4,"Factory Tuner,Luxury,High-Performance","Large","car",27,17,3105,82900,1,1,1,0,0,0,0,0,0,2,11.3253903411234,3931
"Audi","S7","2017","regular",450,"8","AUTOMATED_MANUAL","all wheel drive",4,"Factory Tuner,Luxury,High-Performance","Large","car",27,17,3105,81400,1,1,1,0,0,0,0,0,0,1,11.3071305519906,3932
"Volvo","S80","2014","regular",240,"6","AUTOMATIC","front wheel drive",4,"Luxury","Midsize","car",29,20,870,39900,0,1,0,0,0,0,0,0,0,4,10.594131602878,3933
"Volvo","S80","2014","regular",300,"6","AUTOMATIC","all wheel drive",4,"Luxury,Performance","Midsize","car",25,18,870,43950,0,1,1,0,0,0,0,0,0,4,10.6908079031133,3934
"Volvo","S80","2015","regular",300,"6","AUTOMATIC","all wheel drive",4,"Luxury,Performance","Midsize","car",28,19,870,44525,0,1,1,0,0,0,0,0,0,3,10.7038061081579,3935
"Volvo","S80","2016","regular",240,"4","AUTOMATIC","front wheel drive",4,"Luxury","Midsize","car",37,25,870,45912.5,0,1,0,0,0,0,0,0,0,2,10.7344926901279,3937
"Audi","S8","2015","regular",520,"8","AUTOMATIC","all wheel drive",4,"Factory Tuner,Luxury,High-Performance","Large","car",27,17,3105,114900,1,1,1,0,0,0,0,0,0,3,11.6518174638368,3938
"Audi","S8","2016","regular",520,"8","AUTOMATIC","all wheel drive",4,"Factory Tuner,Luxury,High-Performance","Large","car",25,16,3105,114900,1,1,1,0,0,0,0,0,0,2,11.6518174638368,3939
"Audi","S8","2016","regular",605,"8","AUTOMATIC","all wheel drive",4,"Factory Tuner,Luxury,High-Performance","Large","car",25,15,3105,114900,1,1,1,0,0,0,0,0,0,2,11.6518174638368,3940
"Volvo","S90","2017","regular",316,"4","AUTOMATIC","all wheel drive",4,"Luxury,Performance","Large","car",31,22,870,54600,0,1,1,0,0,0,0,0,0,1,10.907789161733,3943
"GMC","Safari Cargo","2004","regular",190,"6","AUTOMATIC","rear wheel drive",3,"N/A","Large","cargo_van",19,14,549,22695,0,0,0,0,0,0,0,0,0,14,10.0298999148906,3946
"GMC","Safari Cargo","2004","regular",190,"6","AUTOMATIC","all wheel drive",3,"N/A","Large","cargo_van",18,14,549,25195,0,0,0,0,0,0,0,0,0,14,10.1344008411147,3947
"GMC","Safari Cargo","2005","regular",190,"6","AUTOMATIC","all wheel drive",3,"N/A","Large","cargo_van",18,14,549,25430,0,0,0,0,0,0,0,0,0,13,10.1436848584162,3949
"GMC","Safari","2003","regular",190,"6","AUTOMATIC","rear wheel drive",3,"N/A","Large","passenger_van",19,14,549,23690,0,0,0,0,0,0,0,0,0,15,10.0728082971528,3950
"GMC","Safari","2003","regular",190,"6","AUTOMATIC","all wheel drive",3,"N/A","Large","passenger_van",16,12,549,25690,0,0,0,0,0,0,0,0,0,15,10.1538570901039,3951
"GMC","Safari","2004","regular",190,"6","AUTOMATIC","rear wheel drive",3,"N/A","Large","passenger_van",19,14,549,24195,0,0,0,0,0,0,0,0,0,14,10.0939012792274,3952
"Hyundai","Santa Fe Sport","2015","regular",264,"4","AUTOMATIC","all wheel drive",4,"Crossover","Midsize","suv",24,18,1439,33000,0,0,0,0,0,0,0,0,1,3,10.4042628404486,3956
"Hyundai","Santa Fe Sport","2015","regular",264,"4","AUTOMATIC","front wheel drive",4,"Crossover","Midsize","suv",27,19,1439,31250,0,0,0,0,0,0,0,0,1,3,10.3497746551645,3957
"Hyundai","Santa Fe Sport","2015","regular",190,"4","AUTOMATIC","all wheel drive",4,"Crossover","Midsize","suv",25,19,1439,26700,0,0,0,0,0,0,0,0,1,3,10.1924188443883,3959
"Hyundai","Santa Fe Sport","2016","regular",265,"4","AUTOMATIC","all wheel drive",4,"Crossover","Midsize","suv",24,18,1439,33000,0,0,0,0,0,0,0,0,1,2,10.4042628404486,3960
"Hyundai","Santa Fe Sport","2016","regular",190,"4","AUTOMATIC","front wheel drive",4,"Crossover","Midsize","suv",27,20,1439,24950,0,0,0,0,0,0,0,0,1,2,10.1246291011797,3961
"Hyundai","Santa Fe Sport","2016","regular",265,"4","AUTOMATIC","front wheel drive",4,"Crossover","Midsize","suv",27,19,1439,31250,0,0,0,0,0,0,0,0,1,2,10.3497746551645,3963
"Hyundai","Santa Fe Sport","2017","regular",265,"4","AUTOMATIC","all wheel drive",4,"Crossover","Midsize","suv",26,19,1439,33450,0,0,0,0,0,0,0,0,1,1,10.4178070655564,3964
"Hyundai","Santa Fe Sport","2017","regular",265,"4","AUTOMATIC","front wheel drive",4,"Crossover","Midsize","suv",28,20,1439,31700,0,0,0,0,0,0,0,0,1,1,10.3640719598654,3965
"Hyundai","Santa Fe Sport","2017","regular",265,"4","AUTOMATIC","all wheel drive",4,"Crossover","Midsize","suv",24,19,1439,38250,0,0,0,0,0,0,0,0,1,1,10.5518988392547,3966
"Hyundai","Santa Fe Sport","2017","regular",190,"4","AUTOMATIC","all wheel drive",4,"Crossover","Midsize","suv",26,20,1439,27100,0,0,0,0,0,0,0,0,1,1,10.2072890068678,3968
"Hyundai","Santa Fe Sport","2017","regular",265,"4","AUTOMATIC","front wheel drive",4,"Crossover","Midsize","suv",27,20,1439,36500,0,0,0,0,0,0,0,0,1,1,10.5050675395706,3969
"Hyundai","Santa Fe","2015","regular",290,"6","AUTOMATIC","front wheel drive",4,"Crossover","Midsize","suv",25,18,1439,32200,0,0,0,0,0,0,0,0,1,3,10.3797217315325,3970
"Hyundai","Santa Fe","2015","regular",290,"6","AUTOMATIC","all wheel drive",4,"Crossover","Midsize","suv",24,18,1439,33950,0,0,0,0,0,0,0,0,1,3,10.4326441329868,3971
"Hyundai","Santa Fe","2017","regular",290,"6","AUTOMATIC","all wheel drive",4,"Crossover","Midsize","suv",22,17,1439,39433.3333333333,0,0,0,0,0,0,0,0,1,1,10.5823667612984,3974
"Hyundai","Santa Fe","2017","regular",290,"6","AUTOMATIC","front wheel drive",4,"Crossover","Midsize","suv",23,17,1439,37683.3333333333,0,0,0,0,0,0,0,0,1,1,10.536973189038,3975
"Hyundai","Santa Fe","2017","regular",290,"6","AUTOMATIC","all wheel drive",4,"Crossover","Midsize","suv",24,18,1439,32550,0,0,0,0,0,0,0,0,1,1,10.3905326476367,3977
"GMC","Savana Cargo","2014","flex",285,"8","AUTOMATIC","rear wheel drive",3,"Flex Fuel","Midsize","cargo_van",17,11,549,30875,0,0,0,1,0,0,0,0,0,4,10.3377020739303,3978
"GMC","Savana Cargo","2014","flex",285,"8","AUTOMATIC","rear wheel drive",3,"Flex Fuel","Large","cargo_van",17,11,549,32247.5,0,0,0,1,0,0,0,0,0,4,10.3811957998393,3980
"GMC","Savana Cargo","2014","regular",195,"6","AUTOMATIC","rear wheel drive",3,"Flex Fuel","Midsize","cargo_van",19,14,549,27710,0,0,0,1,0,0,0,0,0,4,10.229548637857,3981
"GMC","Savana Cargo","2015","flex",285,"8","AUTOMATIC","rear wheel drive",3,"Flex Fuel","Midsize","cargo_van",17,11,549,31215,0,0,0,1,0,0,0,0,0,3,10.3486540274958,3982
"GMC","Savana Cargo","2016","flex",285,"8","AUTOMATIC","rear wheel drive",3,"Flex Fuel","Large","cargo_van",16,11,549,33627.5,0,0,0,1,0,0,0,0,0,2,10.4230994635827,3984
"GMC","Savana","2014","flex",310,"8","AUTOMATIC","rear wheel drive",3,"Flex Fuel","Midsize","passenger_van",17,13,549,30970,0,0,0,1,0,0,0,0,0,4,10.3407742729672,3986
"GMC","Savana","2014","flex",280,"8","AUTOMATIC","rear wheel drive",3,"Flex Fuel","Large","passenger_van",17,11,549,36030,0,0,0,1,0,0,0,0,0,4,10.4921072037421,3987
"GMC","Savana","2014","flex",310,"8","AUTOMATIC","all wheel drive",3,"Flex Fuel","Midsize","passenger_van",17,13,549,34525,0,0,0,1,0,0,0,0,0,4,10.4494389782775,3989
"GMC","Savana","2015","flex",285,"8","AUTOMATIC","rear wheel drive",3,"Flex Fuel","Large","passenger_van",17,11,549,36527.5,0,0,0,1,0,0,0,0,0,3,10.5058206805462,3990
"GMC","Savana","2016","flex",285,"8","AUTOMATIC","rear wheel drive",3,"Flex Fuel","Large","passenger_van",16,11,549,37327.5,0,0,0,1,0,0,0,0,0,2,10.5274855994008,3993
"Lexus","SC 430","2008","regular",288,"8","AUTOMATIC","rear wheel drive",2,"Luxury,Performance","Compact","car",23,16,454,66355,0,1,1,0,0,0,0,0,0,10,11.1027743948713,3994
"Lexus","SC 430","2010","regular",288,"8","AUTOMATIC","rear wheel drive",2,"Luxury,Performance","Compact","car",23,16,454,68405,0,1,1,0,0,0,0,0,0,8,11.1332012003542,3996
"Chrysler","Sebring","2008","regular",235,"6","AUTOMATIC","front wheel drive",2,"N/A","Midsize","car",26,16,1013,32715,0,0,0,0,0,0,0,0,0,10,10.3955889673038,3997
"Chrysler","Sebring","2008","regular",173,"4","AUTOMATIC","front wheel drive",2,"N/A","Midsize","car",30,21,1013,26600,0,0,0,0,0,0,0,0,0,10,10.1886664947698,3998
"Chrysler","Sebring","2008","regular",173,"4","AUTOMATIC","front wheel drive",4,"N/A","Midsize","car",30,21,1013,24415,0,0,0,0,0,0,0,0,0,10,10.1029529764958,3999
"Chrysler","Sebring","2008","regular",173,"4","AUTOMATIC","front wheel drive",4,"Flex Fuel","Midsize","car",30,21,1013,20352.5,0,0,0,1,0,0,0,0,0,10,9.92095903344813,4000
"Chrysler","Sebring","2009","regular",173,"4","AUTOMATIC","front wheel drive",4,"N/A","Midsize","car",30,21,1013,25920,0,0,0,0,0,0,0,0,0,9,10.1627701504662,4003
"Chrysler","Sebring","2009","regular",173,"4","AUTOMATIC","front wheel drive",2,"N/A","Midsize","car",29,20,1013,27790,0,0,0,0,0,0,0,0,0,9,10.2324315227365,4007
"Chrysler","Sebring","2010","regular",235,"6","AUTOMATIC","front wheel drive",2,"N/A","Midsize","car",27,16,1013,32710,0,0,0,0,0,0,0,0,0,8,10.3954361205324,4008
"Chrysler","Sebring","2010","regular",173,"4","AUTOMATIC","front wheel drive",4,"Flex Fuel","Midsize","car",30,21,1013,22115,0,0,0,1,0,0,0,0,0,8,10.0040113903024,4009
"Chrysler","Sebring","2010","flex",186,"6","AUTOMATIC","front wheel drive",2,"Flex Fuel","Midsize","car",26,18,1013,29210,0,0,0,1,0,0,0,0,0,8,10.2822663953818,4010
"Chrysler","Sebring","2010","regular",173,"4","AUTOMATIC","front wheel drive",2,"N/A","Midsize","car",29,20,1013,27850,0,0,0,0,0,0,0,0,0,8,10.2345882453554,4011
"Chrysler","Sebring","2010","regular",173,"4","AUTOMATIC","front wheel drive",4,"N/A","Midsize","car",30,21,1013,20120,0,0,0,0,0,0,0,0,0,8,9.90946962421368,4012
"Kia","Sedona","2015","regular",276,"6","AUTOMATIC","front wheel drive",4,"N/A","Midsize","passenger_van",25,18,1720,36300,0,0,0,0,0,0,0,0,0,3,10.4995730202529,4013
"Kia","Sedona","2015","regular",276,"6","AUTOMATIC","front wheel drive",4,"N/A","Midsize","passenger_van",24,18,1720,28900,0,0,0,0,0,0,0,0,0,3,10.2715968741005,4014
"Kia","Sedona","2015","regular",276,"6","AUTOMATIC","front wheel drive",4,"N/A","Midsize","passenger_van",22,17,1720,39700,0,0,0,0,0,0,0,0,0,3,10.5891064666753,4015
"Kia","Sedona","2016","regular",276,"6","AUTOMATIC","front wheel drive",4,"N/A","Midsize","passenger_van",22,17,1720,39900,0,0,0,0,0,0,0,0,0,2,10.594131602878,4017
"Kia","Sedona","2016","regular",276,"6","AUTOMATIC","front wheel drive",4,"N/A","Midsize","passenger_van",25,18,1720,36400,0,0,0,0,0,0,0,0,0,2,10.5023240536248,4018
"Kia","Sedona","2017","regular",276,"6","AUTOMATIC","front wheel drive",4,"N/A","Midsize","passenger_van",22,17,1720,41900,0,0,0,0,0,0,0,0,0,1,10.6430411059102,4019
"Kia","Sedona","2017","regular",276,"6","AUTOMATIC","front wheel drive",4,"N/A","Midsize","passenger_van",24,18,1720,29750,0,0,0,0,0,0,0,0,0,1,10.3005844109738,4020
"Kia","Sedona","2017","regular",276,"6","AUTOMATIC","front wheel drive",4,"N/A","Midsize","passenger_van",25,18,1720,36900,0,0,0,0,0,0,0,0,0,1,10.5159668300286,4021
"Nissan","Sentra","2015","regular",130,"4","AUTOMATIC","front wheel drive",4,"N/A","Midsize","car",39,30,2009,19102.5,0,0,0,0,0,0,0,0,0,3,9.85757449552172,4022
"Nissan","Sentra","2015","regular",130,"4","MANUAL","front wheel drive",4,"N/A","Midsize","car",36,27,2009,16530,0,0,0,0,0,0,0,0,0,3,9.71293219081507,4024
"Nissan","Sentra","2016","regular",130,"4","AUTOMATIC","front wheel drive",4,"N/A","Midsize","car",38,29,2009,19722.5,0,0,0,0,0,0,0,0,0,2,9.88951539496924,4025
"Nissan","Sentra","2016","regular",130,"4","MANUAL","front wheel drive",4,"N/A","Midsize","car",36,27,2009,16780,0,0,0,0,0,0,0,0,0,2,9.7279429800212,4026
"Nissan","Sentra","2017","regular",124,"4","AUTOMATIC","front wheel drive",4,"N/A","Midsize","car",37,29,2009,19567.5,0,0,0,0,0,0,0,0,0,1,9.88162530567899,4028
"Nissan","Sentra","2017","regular",188,"4","AUTOMATIC","front wheel drive",4,"N/A","Midsize","car",33,27,2009,21990,0,0,0,0,0,0,0,0,0,1,9.99834308354881,4029
"Nissan","Sentra","2017","regular",130,"4","MANUAL","front wheel drive",4,"N/A","Midsize","car",35,27,2009,16990,0,0,0,0,0,0,0,0,0,1,9.74038021466598,4030
"Toyota","Sequoia","2015","regular",381,"8","AUTOMATIC","four wheel drive",4,"N/A","Large","suv",17,13,2031,56173.3333333333,0,0,0,0,0,0,0,0,0,3,10.9361974274248,4034
"Toyota","Sequoia","2015","flex",381,"8","AUTOMATIC","four wheel drive",4,"Flex Fuel","Large","suv",17,13,2031,56173.3333333333,0,0,0,1,0,0,0,0,0,3,10.9361974274248,4035
"Toyota","Sequoia","2015","regular",381,"8","AUTOMATIC","rear wheel drive",4,"N/A","Large","suv",17,13,2031,52948.3333333333,0,0,0,0,0,0,0,0,0,3,10.8770718742987,4036
"Toyota","Sequoia","2016","regular",381,"8","AUTOMATIC","rear wheel drive",4,"N/A","Large","suv",17,13,2031,53765,0,0,0,0,0,0,0,0,0,2,10.8923779768246,4037
"Toyota","Sequoia","2016","flex",381,"8","AUTOMATIC","four wheel drive",4,"Flex Fuel","Large","suv",17,13,2031,56990,0,0,0,1,0,0,0,0,0,2,10.950631092829,4038
"Toyota","Sequoia","2016","regular",381,"8","AUTOMATIC","four wheel drive",4,"N/A","Large","suv",17,13,2031,56990,0,0,0,0,0,0,0,0,0,2,10.950631092829,4039
"Toyota","Sequoia","2017","regular",381,"8","AUTOMATIC","four wheel drive",4,"N/A","Large","suv",17,13,2031,57125,0,0,0,0,0,0,0,0,0,1,10.9529971281965,4040
"Toyota","Sequoia","2017","flex",381,"8","AUTOMATIC","four wheel drive",4,"Flex Fuel","Large","suv",17,13,2031,57125,0,0,0,1,0,0,0,0,0,1,10.9529971281965,4041
"Toyota","Sequoia","2017","regular",381,"8","AUTOMATIC","rear wheel drive",4,"N/A","Large","suv",17,13,2031,53900,0,0,0,0,0,0,0,0,0,1,10.8948857568971,4042
"Cadillac","Seville","2002","regular",275,"8","AUTOMATIC","front wheel drive",4,"Luxury","Large","car",25,16,1624,44399,0,1,0,0,0,0,0,0,0,16,10.7009722256442,4043
"Cadillac","Seville","2002","regular",300,"8","AUTOMATIC","front wheel drive",4,"Luxury,Performance","Large","car",25,16,1624,49705,0,1,1,0,0,0,0,0,0,16,10.8138608106462,4044
"Cadillac","Seville","2003","regular",300,"8","AUTOMATIC","front wheel drive",4,"Luxury,Performance","Large","car",25,16,1624,51650,0,1,1,0,0,0,0,0,0,15,10.8522454745478,4045
"Cadillac","Seville","2003","regular",275,"8","AUTOMATIC","front wheel drive",4,"Luxury","Large","car",25,16,1624,45535,0,1,0,0,0,0,0,0,0,15,10.7262365400019,4046
"Cadillac","Seville","2004","regular",275,"8","AUTOMATIC","front wheel drive",4,"Luxury","Large","car",24,16,1624,45975,0,1,0,0,0,0,0,0,0,14,10.7358530494725,4047
"Ford","Shelby GT350","2015","regular",526,"8","MANUAL","rear wheel drive",2,"Factory Tuner,High-Performance","Midsize","car",21,14,5657,54545,1,0,1,0,0,0,0,0,0,3,10.9067813280319,4048
"Ford","Shelby GT350","2016","regular",526,"8","MANUAL","rear wheel drive",2,"Factory Tuner,High-Performance","Midsize","car",21,14,5657,47795,1,0,1,0,0,0,0,0,0,2,10.7746763104979,4050
"Ford","Shelby GT350","2017","regular",526,"8","MANUAL","rear wheel drive",2,"Factory Tuner,High-Performance","Midsize","car",21,15,5657,61795,1,0,1,0,0,0,0,0,0,1,11.0315777340238,4051
"Ford","Shelby GT350","2017","regular",526,"8","MANUAL","rear wheel drive",2,"Factory Tuner,High-Performance","Midsize","car",21,14,5657,54295,1,0,1,0,0,0,0,0,0,1,10.902187420651,4052
"Ford","Shelby GT500","2012","regular",550,"8","MANUAL","rear wheel drive",2,"Factory Tuner,High-Performance","Midsize","car",23,15,5657,48810,1,0,1,0,0,0,0,0,0,6,10.7956904888812,4053
"Ford","Shelby GT500","2013","regular",662,"8","MANUAL","rear wheel drive",2,"Factory Tuner,High-Performance","Midsize","car",24,15,5657,56700,1,0,1,0,0,0,0,0,0,5,10.9455294897158,4054
"Toyota","Sienna","2015","regular",266,"6","AUTOMATIC","all wheel drive",4,"N/A","Large","passenger_van",23,16,2031,40229,0,0,0,0,0,0,0,0,0,3,10.6023434075631,4056
"Toyota","Sienna","2015","regular",266,"6","AUTOMATIC","front wheel drive",4,"N/A","Large","passenger_van",25,18,2031,36011.6666666667,0,0,0,0,0,0,0,0,0,3,10.4915982390117,4057
"Toyota","Sienna","2016","regular",266,"6","AUTOMATIC","all wheel drive",4,"N/A","Large","passenger_van",23,16,2031,40413,0,0,0,0,0,0,0,0,0,2,10.6069067943667,4058
"Toyota","Sienna","2016","regular",266,"6","AUTOMATIC","front wheel drive",4,"N/A","Large","passenger_van",25,18,2031,36191.6666666667,0,0,0,0,0,0,0,0,0,2,10.4965841687349,4059
"GMC","Sierra 1500 Classic","2007","flex",295,"8","AUTOMATIC","rear wheel drive",4,"Flex Fuel","Large","truck",19,14,549,29148.5,0,0,0,1,0,0,0,0,0,11,10.2801587324786,4062
"GMC","Sierra 1500 Classic","2007","flex",295,"8","AUTOMATIC","four wheel drive",4,"Flex Fuel","Large","truck",17,13,549,31718.125,0,0,0,1,0,0,0,0,0,11,10.3646435630307,4063
"GMC","Sierra 1500 Classic","2007","regular",310,"8","AUTOMATIC","four wheel drive",4,"Flex Fuel","Large","truck",17,13,549,32905,0,0,0,1,0,0,0,0,0,11,10.4013799008902,4064
"GMC","Sierra 1500 Classic","2007","regular",295,"8","AUTOMATIC","four wheel drive",4,"N/A","Large","truck",17,13,549,31828.3333333333,0,0,0,0,0,0,0,0,0,11,10.3681121574014,4065
"GMC","Sierra 1500 Classic","2007","regular",195,"6","MANUAL","rear wheel drive",2,"Flex Fuel","Large","truck",21,15,549,18253.75,0,0,0,1,0,0,0,0,0,11,9.81212581735468,4066
"GMC","Sierra 1500 Classic","2007","regular",285,"8","AUTOMATIC","rear wheel drive",2,"Flex Fuel","Large","truck",19,15,549,23995,0,0,0,1,0,0,0,0,0,11,10.0856007542923,4067
"GMC","Sierra 1500 Classic","2007","regular",285,"8","AUTOMATIC","four wheel drive",4,"Flex Fuel","Large","truck",18,14,549,27601.6666666667,0,0,0,1,0,0,0,0,0,11,10.2256314363555,4070
"GMC","Sierra 1500 Classic","2007","regular",285,"8","AUTOMATIC","rear wheel drive",4,"N/A","Large","truck",19,15,549,26072.5,0,0,0,0,0,0,0,0,0,11,10.1686363979954,4071
"GMC","Sierra 1500 Classic","2007","regular",195,"6","AUTOMATIC","rear wheel drive",4,"Flex Fuel","Large","truck",20,14,549,21465,0,0,0,1,0,0,0,0,0,11,9.97417898065866,4072
"GMC","Sierra 1500 Classic","2007","regular",285,"8","AUTOMATIC","four wheel drive",2,"Flex Fuel","Large","truck",18,14,549,26888.75,0,0,0,1,0,0,0,0,0,11,10.1994632625,4074
"GMC","Sierra 1500 Classic","2007","regular",285,"8","AUTOMATIC","four wheel drive",4,"N/A","Large","truck",18,14,549,29592.5,0,0,0,0,0,0,0,0,0,11,10.295276229828,4075
"GMC","Sierra 1500 Hybrid","2011","regular",332,"8","AUTOMATIC","rear wheel drive",4,"Hybrid","Large","truck",23,20,549,42260,0,0,0,0,0,1,0,0,0,7,10.65159629117,4077
"GMC","Sierra 1500 Hybrid","2011","regular",332,"8","AUTOMATIC","four wheel drive",4,"Hybrid","Large","truck",23,20,549,45410,0,0,0,0,0,1,0,0,0,7,10.723487624092,4078
"GMC","Sierra 1500 Hybrid","2012","regular",332,"8","AUTOMATIC","rear wheel drive",4,"Hybrid","Large","truck",23,20,549,43400,0,0,0,0,0,1,0,0,0,6,10.6782147200885,4079
"GMC","Sierra 1500 Hybrid","2013","regular",332,"8","AUTOMATIC","four wheel drive",4,"Hybrid","Large","truck",23,20,549,48545,0,0,0,0,0,1,0,0,0,5,10.7902464818042,4081
"GMC","Sierra 1500 Hybrid","2013","regular",332,"8","AUTOMATIC","rear wheel drive",4,"Hybrid","Large","truck",23,20,549,44945,0,0,0,0,0,1,0,0,0,5,10.7131947990075,4082
"GMC","Sierra 1500","2015","regular",355,"8","AUTOMATIC","rear wheel drive",4,"N/A","Large","truck",23,16,549,45510,0,0,0,0,0,0,0,0,0,3,10.7256873610107,4083
"GMC","Sierra 1500","2015","flex",285,"6","AUTOMATIC","four wheel drive",4,"Flex Fuel","Large","truck",22,17,549,39611.6666666667,0,0,0,1,0,0,0,0,0,3,10.5868789666474,4084
"GMC","Sierra 1500","2015","flex",285,"6","AUTOMATIC","rear wheel drive",4,"Flex Fuel","Large","truck",24,18,549,35934.1666666667,0,0,0,1,0,0,0,0,0,3,10.4894438396146,4085
"GMC","Sierra 1500","2015","flex",285,"6","AUTOMATIC","four wheel drive",2,"Flex Fuel","Large","truck",22,17,549,34205,0,0,0,1,0,0,0,0,0,3,10.4401271111951,4086
"GMC","Sierra 1500","2016","flex",285,"6","AUTOMATIC","rear wheel drive",4,"Flex Fuel","Large","truck",24,18,549,36056.25,0,0,0,1,0,0,0,0,0,2,10.4928354980052,4090
"GMC","Sierra 1500","2016","flex",285,"6","AUTOMATIC","rear wheel drive",2,"Flex Fuel","Large","truck",24,18,549,31218.75,0,0,0,1,0,0,0,0,0,2,10.348774154831,4091
"GMC","Sierra 1500","2016","regular",355,"8","AUTOMATIC","rear wheel drive",4,"N/A","Large","truck",23,16,549,46536,0,0,0,0,0,0,0,0,0,2,10.7479814855906,4092
"GMC","Sierra 1500","2016","flex",285,"6","AUTOMATIC","four wheel drive",4,"Flex Fuel","Large","truck",22,17,549,39792.5,0,0,0,1,0,0,0,0,0,2,10.591433731304,4093
"GMC","Sierra 1500","2016","flex",285,"6","AUTOMATIC","four wheel drive",2,"Flex Fuel","Large","truck",22,17,549,35162.5,0,0,0,1,0,0,0,0,0,2,10.4677354527981,4094
"GMC","Sierra 1500","2016","regular",355,"8","AUTOMATIC","four wheel drive",4,"Flex Fuel","Large","truck",22,16,549,42837.5,0,0,0,1,0,0,0,0,0,2,10.6651691661829,4095
"GMC","Sierra 1500","2016","regular",355,"8","AUTOMATIC","rear wheel drive",4,"Flex Fuel","Large","truck",23,16,549,39277.5,0,0,0,1,0,0,0,0,0,2,10.5784071148218,4096
"GMC","Sierra 1500","2017","regular",355,"8","AUTOMATIC","rear wheel drive",4,"N/A","Large","truck",23,16,549,42199,0,0,0,0,0,0,0,0,0,1,10.6501518030609,4097
"GMC","Sierra 1500","2017","regular",355,"8","AUTOMATIC","rear wheel drive",4,"N/A","Large","truck",22,16,549,52305,0,0,0,0,0,0,0,0,0,1,10.8648472477779,4098
"GMC","Sierra 1500","2017","flex",285,"6","AUTOMATIC","rear wheel drive",4,"Flex Fuel","Large","truck",24,18,549,36633.75,0,0,0,1,0,0,0,0,0,1,10.5087252256353,4100
"GMC","Sierra 1500","2017","flex",285,"6","AUTOMATIC","rear wheel drive",2,"Flex Fuel","Large","truck",24,18,549,31708.75,0,0,0,1,0,0,0,0,0,1,10.364347947014,4101
"GMC","Sierra 1500","2017","flex",285,"6","AUTOMATIC","four wheel drive",2,"Flex Fuel","Large","truck",22,17,549,35652.5,0,0,0,1,0,0,0,0,0,1,10.4815745496109,4102
"GMC","Sierra 1500","2017","regular",355,"8","AUTOMATIC","four wheel drive",4,"N/A","Large","truck",20,15,549,55455,0,0,0,0,0,0,0,0,0,1,10.9233271600388,4104
"GMC","Sierra 1500HD","2006","regular",300,"8","AUTOMATIC","four wheel drive",4,"N/A","Large","truck",16,13,549,34760,0,0,0,0,0,0,0,0,0,12,10.4562225793793,4105
